Date,Air Temp Max (C),Air Temp Min (C),Air Temp Mean (C),24-hour Total Precip (mm),Season Total Precip (mm),% of Precip as Snow,% of Precip as Rain,New Snow (cm),Season Total Snow (cm),Snowpack depth (cm),Snow Water Equivalent (cm),Remarks
2014-12-16,1,-3,-1,4,449,100,,15,132,73,--,
2014-12-17,0,-3,-1.5,8,457,98,2,15,147,68,14.1,
2014-12-18,4,-3,0.5,T,457,100,,5,152,66.5,--,
2014-12-19,0,-2,-1,23,480,98,2,T,152,62,14.2,
2014-12-20,1,-1,0,10,490,,100,20,172,79,--,
2014-12-21,5,-1,2,6,496,,100,0,172,73.5,--,
2014-12-22,11,-2,4.5,0,496,,,0,172,70,17.1,
2014-12-23,16,-2,7,0,496,,,0,172,68,16.8,
2014-12-24,4,-7,-1.5,15,511,100,,0,172,66.5,16.5,
2014-12-25,-5,-7,-6,0,511,,,5.5,177.5,71.5,--,
2014-12-26,-3,-9,-6,0,511,,,0,177.5,70,--,
2014-12-27,6,-9,-1.5,0,511,,,0,177.5,69,15.9,
2014-12-28,4,-7,-1.5,0,511,,,0,177.5,67.5,15.9,
2014-12-29,1,-8,-3.5,0,511,,,0,177.5,66.5,15.8,
2014-12-30,-7,-12,-9.5,2,513,100,,T,177.5,65.5,--,
2014-12-31,-3,-13,-8,0,513,,,2,179.5,66.5,--,
2015-01-01,4,-9,-2.5,0,513,,,0,179.5,64,17.2,
2015-01-02,8,-8,0,0,513,,,0,179.5,64,17.1,
2015-01-03,11,-4,3.5,0,513,,,0,179.5,64,--,
2015-01-04,9,-3,3,0,513,,,0,179.5,63,--,
2015-01-05,14,-3,5.5,0,513,,,0,179.5,61.5,17.6,
2015-01-06,18,0,9,0,513,,,0,179.5,60,17.6,
2015-01-07,16,-2,7,0,513,,,0,179.5,58.5,17.6,
2015-01-08,14,-3,5.5,0,513,,,0,179.5,57.5,--,
2015-01-09,11,-2,4.5,0,513,,,0,179.5,56,17.4,
2015-01-10,10,0,5,0,513,,,0,179.5,55,--,
2015-01-11,9,-1,4,0,513,,,0,179.5,54,--,
2015-01-12,7,-3,2,T,513,100,,0,179.5,53,17.3,
2015-01-13,4,-4,0,0,513,,,0,179.5,52.5,--,
2015-01-14,3,-8,-2.5,0,513,,,0,179.5,51.5,17.3,
2015-01-15,2,-5,-1.5,0,513,,,0,179.5,51,--,
2015-01-16,4,0,2,5,518,10,90,T,179.5,49.5,17.2,
2015-01-17,10,3,6.5,0,518,,,0,179.5,48,--,
2015-01-18,10,3,6.5,0,518,,,0,179.5,47,--,
2015-01-19,11,0,5.5,0,518,,,0,179.5,45.5,--,
2015-01-20,9,-2,3.5,0,518,,,0,179.5,44,16.8,
2015-01-21,8,-5,1.5,0,518,,,0,179.5,42.5,--,
2015-01-22,8,-5,1.5,0,518,,,0,179.5,41.5,16.1,
2015-01-23,8,-2,3,0,518,,,0,179.5,40,15.6,
2015-01-24,12,0,6,0,518,,,0,179.5,39.5,--,
2015-01-25,17,2,9.5,0,518,,,0,179.5,37.5,--,
2015-01-26,7,1,4,0,518,,,0,179.5,36.5,14.1,
2015-01-27,4,-3,0.5,4,522,100,,1.5,181,35,14.1,
2015-01-28,9,-4,2.5,0,522,,,2,183,34,--,
2015-01-29,5,1,3,0,522,,,0,183,32.5,12.6,
2015-01-30,8,-1,3.5,0,522,,,0,183,31.5,12.4,
2015-01-31,11,-2,4.5,0,522,,,0,183,30,--,
2015-02-01,15,-3,6,0,522,,,0,183,28.5,--,
2015-02-02,8,-1,3.5,1,523,,100,0,183,27.5,11.4,
2015-02-03,11,0,5.5,0,523,,,0,183,26,--,
2015-02-04,12,-1,5.5,0,523,,,0,183,24,10.3,
2015-02-05,11,5,8,0,523,,,0,183,23,--,
2015-02-06,8,-1,3.5,65,588,90,10,0,183,21.5,9.3,
2015-02-07,6,0,3,34,622,25,75,16,199,37.5,--,
2015-02-08,5,0,2.5,60,682,5,95,0.5,199.5,35.5,--,
2015-02-09,1,-5,-2,24,706,98,2,9,208.5,43,17.1,
2015-02-10,7,-7,0,0,706,,,5,213.5,45,--,
2015-02-11,17,-3,7,0,706,,,0,213.5,44,17.8,
2015-02-12,20,-1,9.5,0,706,,,0,213.5,41.5,--,
2015-02-13,17,1,9,0,706,,,0,213.5,39.5,17.2,
2015-02-14,15,-1,7,0,706,,,0,213.5,37,--,
2015-02-15,12,-1,5.5,0,706,,,0,213.5,34.5,--,
2015-02-16,15,-2,6.5,0,706,,,0,213.5,32.5,15.3,
2015-02-17,16,-1,7.5,0,706,,,0,213.5,30,--,
2015-02-18,16,-1,7.5,0,706,,,0,213.5,27.5,14.1,
2015-02-19,16,-1,7.5,0,706,,,0,213.5,25,--,
2015-02-20,14,-2,6,0,706,,,0,213.5,23,12.9,
2015-02-21,12,-2,5,0,706,,,0,213.5,20.5,--,
2015-02-22,1,-7,-3,T,706,100,,T,213.5,20,--,
2015-02-23,0,-9,-4.5,0,706,,,0,213.5,20,10.4,
2015-02-24,13,-5,4,0,706,,,0,213.5,20,--,
2015-02-25,12,-4,4,0,706,,,0,213.5,19,7.9,
2015-02-26,9,-3,3,0,706,,,0,213.5,15.5,--,
2015-02-27,3,-3,0,15,721,100,,0,213.5,14.5,6,
2015-02-28,1,-4,-1.5,20,741,100,,25,238.5,36,--,
2015-03-01,2,-7,-2.5,1,742,100,,2.5,241,34,--,
2015-03-02,3,-8,-2.5,3,745,100,,T,241,31.5,9.4,
2015-03-03,4,-9,-2.5,0,745,,,0.5,241.5,30.5,--,
2015-03-04,9,-7,1,0,745,,,0,241.5,29.5,10,
2015-03-05,12,-7,2.5,0,745,,,0,241.5,28,9.6,
2015-03-06,14,-4,5,0,745,,,0,241.5,25.5,8.9,
2015-03-07,17,-2,7.5,0,745,,,0,241.5,23,--,
2015-03-08,16,-4,6,0,745,,,0,241.5,19.5,--,
2015-03-09,16,0,8,0,745,,,0,241.5,16,6.4,
2015-03-10,14,-2,6,0,745,,,0,241.5,12,4.8,
2015-03-11,6,0,3,11,756,1,99,0,241.5,5,--,
2015-03-12,11,-1,5,0,756,,,0,241.5,2,--,
2015-03-13,16,0,8,0,756,,,0,241.5,0,0,
2015-03-14,16,2,9,0,756,,,0,241.5,0,0,
2015-03-15,14,1,7.5,0,756,,,0,241.5,0,0,
2015-03-16,13,1,7,0,756,,,0,241.5,0,0,
2015-03-17,10,-2,4,1,757,,100,0,241.5,0,0,
2015-03-18,14,-2,6,0,757,,,0,241.5,0,0,
2015-03-19,17,-2,7.5,0,757,,,0,241.5,0,0,
2015-03-20,14,-1,6.5,0,757,,,0,241.5,0,0,
2015-03-21,10,-2,4,0,757,,,0,241.5,0,0,
2015-03-22,9,-1,4,6,763,5,95,0,241.5,0,0,
2015-03-23,2,-3,-0.5,11,774,100,,10,251.5,10,1.4,
2015-03-24,3,-2,0.5,3,777,,100,T,251.5,7,1.2,
2015-03-25,14,-1,6.5,0,777,,,0,251.5,1,--,
2015-03-26,18,3,10.5,0,777,,,0,251.5,0,0,
2015-03-27,17,0,8.5,0,777,,,0,251.5,0,0,
2015-03-28,17,0,8.5,0,777,,,0,251.5,0,0,
2015-03-29,19,1,10,0,777,,,0,251.5,0,0,
2015-03-30,18,1,9.5,0,777,,,0,251.5,0,0,
2015-03-31,10,-3,3.5,0,777,,,0,251.5,0,0,
2015-04-01,6,-4,1,0,777,,,0,251.5,0,0,
2015-04-02,7,-5,1,T,777,100,,T,251.5,T,--,
2015-04-03,10,-4,3,0,777,,,0,251.5,0,0,
2015-04-04,8,-3,2.5,0,777,,,0,251.5,0,0,
2015-04-05,0,-7,-3.5,17,794,100,,10,261.5,10,1.7,
2015-04-06,2,-10,-4,2,796,100,,7,268.5,15.5,2,
2015-04-07,-2,-6,-4,14,810,100,,2,270.5,13,3.3,
2015-04-08,5,-6,-0.5,5,815,100,,18,288.5,26,3.9,
2015-04-09,9,-6,1.5,0,815,,,0,288.5,19,3.1,
2015-04-10,10,-3,3.5,0,815,,,0,288.5,5,--,
2015-04-11,10,-3,3.5,0,815,,,0,288.5,0,0,
2015-04-12,16,-3,6.5,0,815,,,0,288.5,0,0,
2015-04-13,14,-2,6,0,815,,,0,288.5,0,0,
2015-04-14,4,-6,-1,3,818,100,,1.5,290,1.5,0.3,
2015-04-15,9,-5,2,0,818,,,0,290,0,0,
2015-04-16,14,-2,6,0,818,,,0,290,0,0,
2015-04-17,18,2,10,0,818,,,0,290,0,0,
2015-04-18,17,1,9,0,818,,,0,290,0,0,
2015-04-19,19,3,11,0,818,,,0,290,0,0,
2015-04-20,18,0,9,0,818,,,0,290,0,0,
2015-04-21,17,1,9,3,821,,100,0,290,0,0,
2015-04-22,14,1,7.5,4,825,,100,0,290,0,0,
2015-04-23,13,0,6.5,13,838,30,70,0,290,0,0,
2015-04-24,5,-2,1.5,14,852,100,,2,292,2,0.4,
2015-04-25,5,-2,1.5,24,876,100,,28,320,28,2.4,
2015-04-26,11,-4,3.5,1,877,100,,T,320,11,--,
2015-04-27,16,3,9.5,0,877,,,0,320,0,0,
2015-04-28,17,0,8.5,0,877,,,0,320,0,0,
2015-04-29,17,2,9.5,0,877,,,0,320,0,0,
2015-04-30,19,3,11,0,877,,,0,320,0,0,
2015-05-01,19,4,11.5,0,877,,,0,320,0,0,
2015-05-02,17,2,9.5,0,877,,,0,320,0,0,
2015-05-03,17,0,8.5,0,877,,,0,320,0,0,
2015-05-04,17,1,9,0,877,,,0,320,0,0,
2015-05-05,15,-1,7,0,877,,,0,320,0,0,
2015-05-06,11,-2,4.5,4,881,,100,0,320,0,0,
2015-05-07,6,-4,1,9,890,95,5,7,327,7,0.9,
2015-05-08,10,1,5.5,1,891,,100,0,327,0,0,
2015-05-09,15,-1,7,0,891,,,0,327,0,0,
2015-05-10,16,0,8,0,891,,,0,327,0,0,
2015-05-11,13,2,7.5,0,891,,,0,327,0,0,
2015-05-12,5,-1,2,0,891,,,0,327,0,0,
2015-05-13,9,-1,4,3,894,,100,0,327,0,0,
2015-05-14,7,-1,3,3,897,50,50,0,327,0,0,
2015-05-15,1,-1,0,15,912,10,90,1.5,328.5,1.5,--,
2015-05-16,6,-1,2.5,2,914,95,5,2,330.5,2,--,
2015-05-17,7,-1,3,8,922,,100,0,330.5,0,0,
2015-05-18,9,-1,4,1,923,,100,0,330.5,0,0,
2015-05-19,9,1,5,6,929,,100,0,330.5,0,0,
2015-05-20,10,0,5,6,935,,100,0,330.5,0,0,
2015-05-21,8,-1,3.5,6,941,,100,0,330.5,0,0,
2015-05-22,10,3,6.5,22,963,,100,0,330.5,0,0,
2015-05-23,10,4,7,5,968,,100,0,330.5,0,0,
2015-05-24,16,4,10,1,969,,100,0,330.5,0,0,
2015-05-25,15,4,9.5,1,970,,100,0,330.5,0,0,
2015-05-26,16,3,9.5,0,970,,,0,330.5,0,0,
2015-05-27,18,2,10,0,970,,,0,330.5,0,0,
2015-05-28,21,1,11,0,970,,,0,330.5,0,0,
2015-05-29,22,5,13.5,0,970,,,0,330.5,0,0,
2015-05-30,23,7,15,0,970,,,0,330.5,0,0,
2015-05-31,22,7,14.5,0,970,,,0,330.5,0,0,
2015-06-01,14,2,8,0,970,,,0,330.5,0,0,
2015-06-02,16,1,8.5,0,970,,,0,330.5,0,0,
2015-06-03,17,2,9.5,0,970,,,0,330.5,0,0,
2015-06-04,14,3,8.5,8,978,,100,0,330.5,0,0,
2015-06-05,17,5,11,2,980,,100,0,330.5,0,0,
2015-06-06,19,7,13,0,980,,,0,330.5,0,0,
2015-06-07,22,5,13.5,0,980,,,0,330.5,0,0,
2015-06-08,25,8,16.5,0,980,,,0,330.5,0,0,
2015-06-09,25,9,17,5,985,,100,0,330.5,0,0,
2015-06-10,13,9,11,16,1001,,100,0,330.5,0,0,
2015-06-11,23,7,15,0,1001,,,0,330.5,0,0,
2015-06-12,26,6,16,0,1001,,,0,330.5,0,0,
2015-06-13,25,8,16.5,0,1001,,,0,330.5,0,0,
2015-06-14,24,7,15.5,0,1001,,,0,330.5,0,0,
2015-06-15,23,5,14,0,1001,,,0,330.5,0,0,
2015-06-16,24,4,14,0,1001,,,0,330.5,0,0,
2015-06-17,24,5,14.5,0,1001,,,0,330.5,0,0,
2015-06-18,23,6,14.5,0,1001,,,0,330.5,0,0,
2015-06-19,23,5,14,0,1001,,,0,330.5,0,0,
2015-06-20,23,5,14,0,1001,,,0,330.5,0,0,
2015-06-21,20,5,12.5,0,1001,,,0,330.5,0,0,
2015-06-22,22,3,12.5,0,1001,,,0,330.5,0,0,
2015-06-23,24,5,14.5,0,1001,,,0,330.5,0,0,
2015-06-24,28,9,18.5,0,1001,,,0,330.5,0,0,
2015-06-25,29,12,20.5,0,1001,,,0,330.5,0,0,
2015-06-26,29,10,19.5,0,1001,,,0,330.5,0,0,
2015-06-27,27,12,19.5,T,1001,,100,0,330.5,0,0,
2015-06-28,25,11,18,T,1001,,100,0,330.5,0,0,
2015-06-29,26,12,19,T,1001,,100,0,330.5,0,0,
2015-06-30,29,13,21,0,1001,,,0,330.5,0,0,
2015-07-01,26,13,19.5,0,1001,,,0,330.5,0,0,
2015-07-02,27,13,20,3,1004,,100,0,330.5,0,0,
2015-07-03,25,12,18.5,1,1005,,100,0,330.5,0,0,
2015-07-04,23,11,17,T,1005,,100,0,330.5,0,0,
2015-07-05,24,9,16.5,0,1005,,,0,330.5,0,0,
2015-07-06,24,9,16.5,0,1005,,,0,330.5,0,0,
2015-07-07,22,9,15.5,T,1005,,100,0,330.5,0,0,
2015-07-08,18,8,13,7,1012,,100,0,330.5,0,0,
2015-07-09,14,5,9.5,24,1036,,100,0,330.5,0,0,
2015-07-10,14,4,9,0,1036,,,0,330.5,0,0,
2015-07-11,18,5,11.5,0,1036,,,0,330.5,0,0,
2015-07-12,18,5,11.5,0,1036,,,0,330.5,0,0,
2015-07-13,20,5,12.5,0,1036,,,0,330.5,0,0,
2015-07-14,21,5,13,0,1036,,,0,330.5,0,0,
2015-07-15,23,5,14,0,1036,,,0,330.5,0,0,
2015-07-16,26,9,17.5,0,1036,,,0,330.5,0,0,
2015-07-17,24,9,16.5,0,1036,,,0,330.5,0,0,
2015-07-18,22,8,15,0,1036,,,0,330.5,0,0,
2015-07-19,23,7,15,1,1037,,100,0,330.5,0,0,
2015-07-20,25,8,16.5,0,1037,,,0,330.5,0,0,
2015-07-21,23,9,16,0,1037,,,0,330.5,0,0,
2015-07-22,20,7,13.5,0,1037,,,0,330.5,0,0,
2015-07-23,20,6,13,0,1037,,,0,330.5,0,0,
2015-07-24,20,6,13,0,1037,,,0,330.5,0,0,
2015-07-25,21,5,13,0,1037,,,0,330.5,0,0,
2015-07-26,20,5,12.5,0,1037,,,0,330.5,0,0,
2015-07-27,22,4,13,0,1037,,,0,330.5,0,0,
2015-07-28,25,10,17.5,0,1037,,,0,330.5,0,0,
2015-07-29,28,11,19.5,0,1037,,,0,330.5,0,0,
2015-07-30,29,11,20,0,1037,,,0,330.5,0,0,
2015-07-31,24,12,18,1,1038,,100,0,330.5,0,0,
2015-08-01,27,11,19,1,1039,,100,0,330.5,0,0,
2015-08-02,22,10,16,0,1039,,,0,330.5,0,0,
2015-08-03,23,8,15.5,0,1039,,,0,330.5,0,0,
2015-08-04,22,7,14.5,0,1039,,,0,330.5,0,0,
2015-08-05,21,7,14,0,1039,,,0,330.5,0,0,
2015-08-06,20,6,13,0,1039,,,0,330.5,0,0,
2015-08-07,18,7,12.5,8,1047,,100,0,330.5,0,0,
2015-08-08,20,5,12.5,0,1047,,,0,330.5,0,0,
2015-08-09,23,5,14,0,1047,,,0,330.5,0,0,
2015-08-10,22,9,15.5,0,1047,,,0,330.5,0,0,
2015-08-11,21,6,13.5,0,1047,,,0,330.5,0,0,
2015-08-12,23,5,14,0,1047,,,0,330.5,0,0,
2015-08-13,24,7,15.5,0,1047,,,0,330.5,0,0,
2015-08-14,22,8,15,0,1047,,,0,330.5,0,0,
2015-08-15,25,9,17,0,1047,,,0,330.5,0,0,
2015-08-16,27,9,18,0,1047,,,0,330.5,0,0,
2015-08-17,28,8,18,0,1047,,,0,330.5,0,0,
2015-08-18,28,9,18.5,0,1047,,,0,330.5,0,0,
2015-08-19,26,10,18,0,1047,,,0,330.5,0,0,
2015-08-20,26,7,16.5,0,1047,,,0,330.5,0,0,
2015-08-21,24,7,15.5,0,1047,,,0,330.5,0,0,
2015-08-22,27,7,17,0,1047,,,0,330.5,0,0,
2015-08-23,24,9,16.5,0,1047,,,0,330.5,0,0,
2015-08-24,25,8,16.5,0,1047,,,0,330.5,0,0,
2015-08-25,26,8,17,0,1047,,,0,330.5,0,0,
2015-08-26,23,8,15.5,0,1047,,,0,330.5,0,0,
2015-08-27,24,9,16.5,0,1047,,,0,330.5,0,0,
2015-08-28,24,8,16,0,1047,,,0,330.5,0,0,
2015-08-29,18,10,14,0,1047,,,0,330.5,0,0,
2015-08-30,19,5,12,0,1047,,,0,330.5,0,0,
2015-08-31,23,5,14,0,1047,,,0,330.5,0,0,
2015-09-01,22,6,14,0,1047,,,0,330.5,0,0,
2015-09-02,20,8,14,0,1047,,,0,330.5,0,0,
2015-09-03,16,9,12.5,0,1047,,,0,330.5,0,0,
2015-09-04,14,0,7,0,1047,,,0,330.5,0,0,
2015-09-05,16,-2,7,0,1047,,,0,330.5,0,0,
2015-09-06,20,3,11.5,0,1047,,,0,330.5,0,0,
2015-09-07,23,3,13,0,1047,,,0,330.5,0,0,
2015-09-08,26,8,17,0,1047,,,0,330.5,0,0,
2015-09-09,26,9,17.5,0,1047,,,0,330.5,0,0,
2015-09-10,28,10,19,0,1047,,,0,330.5,0,0,
2015-09-11,28,10,19,0,1047,,,0,330.5,0,0,
2015-09-12,28,11,19.5,0,1047,,,0,330.5,0,0,
2015-09-13,25,12,18.5,0,1047,,,0,330.5,0,0,
2015-09-14,19,8,13.5,3,1050,,100,0,330.5,0,0,
2015-09-15,10,4,7,1,1051,,100,0,330.5,0,0,
2015-09-16,8,1,4.5,4,1055,,100,0,330.5,0,0,
2015-09-17,14,2,8,0,1055,,,0,330.5,0,0,
2015-09-18,22,3,12.5,0,1055,,,0,330.5,0,0,
2015-09-19,24,4,14,0,1055,,,0,330.5,0,0,
2015-09-20,25,6,15.5,0,1055,,,0,330.5,0,0,
2015-09-21,25,6,15.5,0,1055,,,0,330.5,0,0,
2015-09-22,22,7,14.5,0,1055,,,0,330.5,0,0,
2015-09-23,22,5,13.5,0,1055,,,0,330.5,0,0,
2015-09-24,25,6,15.5,0,1055,,,0,330.5,0,0,
2015-09-25,24,8,16,0,1055,,,0,330.5,0,0,
2015-09-26,22,7,14.5,0,1055,,,0,330.5,0,0,
2015-09-27,21,7,14,0,1055,,,0,330.5,0,0,
2015-09-28,22,6,14,0,1055,,,0,330.5,0,0,
2015-09-29,20,6,13,0,1055,,,0,330.5,0,0,
2015-09-30,13,7,10,3,1058,,100,0,330.5,0,0,
2015-10-01,9,4,6.5,39,39,,100,0,0,0,0,
2015-10-02,17,3,10,0,39,,,0,0,0,0,
2015-10-03,15,2,8.5,2,41,,100,0,0,0,0,
2015-10-04,13,5,9,0,41,,,0,0,0,0,
2015-10-05,17,4,10.5,0,41,,,0,0,0,0,
2015-10-06,19,3,11,0,41,,,0,0,0,0,
2015-10-07,20,4,12,0,41,,,0,0,0,0,
2015-10-08,24,8,16,0,41,,,0,0,0,0,
2015-10-09,25,6,15.5,0,41,,,0,0,0,0,
2015-10-10,21,7,14,0,41,,,0,0,0,0,
2015-10-11,23,5,14,0,41,,,0,0,0,0,
2015-10-12,24,6,15,0,41,,,0,0,0,0,
2015-10-13,25,7,16,0,41,,,0,0,0,0,
2015-10-14,25,8,16.5,0,41,,,0,0,0,0,
2015-10-15,22,8,15,0,41,,,0,0,0,0,
2015-10-16,9,9,9,T,41,,100,0,0,0,0,
2015-10-17,11,7,9,27,68,,100,0,0,0,0,
2015-10-18,11,0,5.5,T,68,,100,0,0,0,0,
2015-10-19,11,-2,4.5,0,68,,,0,0,0,0,
2015-10-20,11,0,5.5,0,68,,,0,0,0,0,
2015-10-21,13,2,7.5,0,68,,,0,0,0,0,
2015-10-22,15,1,8,0,68,,,0,0,0,0,
2015-10-23,16,1,8.5,0,68,,,0,0,0,0,
2015-10-24,14,1,7.5,0,68,,,0,0,0,0,
2015-10-25,14,2,8,0,68,,,0,0,0,0,
2015-10-26,15,-1,7,0,68,,,0,0,0,0,
2015-10-27,12,2,7,0,68,,,0,0,0,0,
2015-10-28,6,1,3.5,13,81,,100,0,0,0,0,
2015-10-29,10,-1,4.5,T,81,,100,0,0,0,0,
2015-10-30,16,0,8,0,81,,,0,0,0,0,
2015-10-31,16,1,8.5,0,81,,,0,0,0,0,
2015-11-01,9,3,6,32,113,,100,0,0,0,0,
2015-11-02,4,-2,1,25,138,75,25,3.5,3.5,3.5,0.5,
2015-11-03,1,-6,-2.5,1,139,100,,11.5,15,13.5,2.3,
2015-11-04,0,-7,-3.5,0,139,,,0,15,9.5,1.8,
2015-11-05,5,-8,-1.5,0,139,,,0,15,6,1.1,
2015-11-06,10,-4,3,0,139,,,0,15,2,--,
2015-11-07,12,-4,4,0,139,,,0,15,0,0,
2015-11-08,6,-2,2,10,149,100,,0,15,0,0,
2015-11-09,-2,-5,-3.5,11,160,100,,16.5,31.5,16.5,1.8,
2015-11-10,3,-9,-3,2,162,100,,8.5,40,24.5,2.5,
2015-11-11,9,-10,-0.5,0,162,,,0,40,20,--,
2015-11-12,11,-7,2,0,162,,,0,40,15.5,2.5,
2015-11-13,14,-4,5,0,162,,,0,40,13.5,2.3,
2015-11-14,10,-2,4,0,162,,,0,40,12.5,--,
2015-11-15,2,-7,-2.5,16,178,100,,0,40,11.5,--,
2015-11-16,-2,-9,-5.5,0,178,,,14,54,25.5,4.1,
2015-11-17,9,-8,0.5,0,178,,,0,54,22,--,
2015-11-18,12,-4,4,0,178,,,0,54,17,3.4,
2015-11-19,12,-3,4.5,0,178,,,0,54,15.5,--,
2015-11-20,10,-2,4,0,178,,,0,54,13.5,2.7,
2015-11-21,13,-2,5.5,0,178,,,0,54,12,--,
2015-11-22,13,-2,5.5,0,178,,,0,54,10.5,--,
2015-11-23,8,-1,3.5,0,178,,,0,54,9,2.1,
2015-11-24,2,-7,-2.5,31,209,100,,0,54,7,1.5,
2015-11-25,-3,-12,-7.5,7,216,100,,24.5,78.5,34.5,6.2,
2015-11-26,-5,-12,-8.5,1,217,100,,3,81.5,36,--,
2015-11-27,-5,-11,-8,0,217,,,T,81.5,34.5,--,
2015-11-28,-3,-14,-8.5,0,217,,,0,81.5,32.5,--,
2015-11-29,3,-15,-6,0,217,,,0,81.5,30,--,
2015-11-30,3,-12,-4.5,0,217,,,0,81.5,28,5.9,
2015-12-01,8,-9,-0.5,0,217,,,0,81.5,27.5,--,
2015-12-02,8,-2,3,T,217,,100,0,81.5,26.5,5.9,
2015-12-03,7,-3,2,24,241,100,,0,81.5,22.5,--,
2015-12-04,0,-9,-4.5,8,249,100,,25,106.5,47.5,10.5,
2015-12-05,5,-10,-2.5,0,249,,,T,106.5,43.5,--,
2015-12-06,3,-3,0,6,255,100,,2,108.5,39,--,
2015-12-07,4,0,2,1,256,,100,T,108.5,37.5,10.3,
2015-12-08,10,-1,4.5,0,256,,,0,108.5,33.5,9.8,
2015-12-09,6,0,3,14,270,,100,0,108.5,30.5,9.6,
2015-12-10,4,-4,0,61,331,30,70,0,108.5,28.5,9.4,
2015-12-11,-2,-7,-4.5,18,349,100,,35.5,144,65,14.7,
2015-12-12,-1,-10,-5.5,2,351,10,90,1,145,59,--,
2015-12-13,-1,-8,-4.5,39,390,90,10,3,148,59.5,--,
2015-12-14,-5,-13,-9,1,391,100,,33,181,87.5,19.2,
2015-12-15,-6,-12,-9,0,391,,,1,182,83.5,--,
2015-12-16,2,-11,-4.5,0,391,,,0,182,76,18.7,
2015-12-17,1,-6,-2.5,T,391,,100,0,182,74,--,
2015-12-18,2,-5,-1.5,1,392,100,,0,182,72,18.6,
2015-12-19,-2,-7,-4.5,28,420,100,,25,207,86.5,--,
2015-12-20,-4,-10,-7,25,445,100,,21.5,228.5,106,--,
2015-12-21,0,0,0,18,463,,100,9.5,238,115,24.8,
2015-12-22,2,-2,0,34,497,10,90,T,238,97.5,--,
2015-12-23,-1,-8,-4.5,20,517,100,,16,254,102.5,30,
2015-12-24,-6,-10,-8,29,546,100,,20,274,125,--,
2015-12-25,-5,-10,-7.5,34,580,100,,32,306,154,--,
2015-12-26,-4,-11,-7.5,0,580,,,1.5,307.5,149,37.4,
2015-12-27,0,-11,-5.5,0,580,,,0,307.5,144,--,
2015-12-28,-3,-8,-5.5,3,583,100,,2.5,310,140.5,38,
2015-12-29,0,-13,-6.5,1,584,100,,3,313,137.5,--,
2015-12-30,-2,-12,-7,T,584,100,,T,313,135,--,
2015-12-31,-5,-14,-9.5,T,584,100,,T,313,132,37.9,
2016-01-01,-7,-17,-12,T,584,100,,0,313,130.5,--,
2016-01-02,1,-17,-8,0,584,,,T,313,129,--,
2016-01-03,6,-4,1,T,584,100,,T,313,127.5,--,
2016-01-04,2,-6,-2,6,590,100,,0,313,126,37,
2016-01-05,0,-4,-2,26,616,100,,7,320,132,--,
2016-01-06,-2,-6,-4,14,630,100,,24.5,344.5,152,42.5,
2016-01-07,0,-11,-5.5,4,634,100,,14,358.5,161,42.8,
2016-01-08,2,-13,-5.5,0,634,,,1,359.5,155,43,
2016-01-09,1,-5,-2,3,637,100,,2,361.5,155,--,
2016-01-10,1,-7,-3,0,637,,,2,363.5,150,--,
2016-01-11,6,-9,-1.5,0,637,,,0,363.5,148,--,
2016-01-12,8,-8,0,0,637,,,0,363.5,146,46.2,
2016-01-13,1,-6,-2.5,35,672,100,,10,373.5,155.5,--,
2016-01-14,-1,-9,-5,28,700,100,,14.5,388,166.5,49.8,
2016-01-15,1,-8,-3.5,12,712,100,,30,418,195,,
2016-01-16,4,-3,0.5,19,731,70,30,13.5,431.5,202.5,--,
2016-01-17,2,-2,0,26,757,30,70,8.5,440,209,--,
2016-01-18,3,-2,0.5,13,770,100,,10,450,216.5,--,
2016-01-19,2,-1,0.5,35,805,50,50,13,463,224,61.9,
2016-01-20,6,-3,1.5,1,806,,100,4.5,467.5,224,--,
2016-01-21,9,-3,3,0,806,,,0,467.5,205,64.4,
2016-01-22,3,-1,1,24,830,40,60,1,468.5,200.5,64.2,
2016-01-23,0,-4,-2,27,857,100,,21.5,490,216,--,
2016-01-24,1,-4,-1.5,3,860,100,,12,502,219,--,
2016-01-25,4,-7,-1.5,1,861,100,,3.5,505.5,220.5,64.4,
2016-01-26,7,-7,0,0,861,,,0,505.5,214,--,
2016-01-27,11,-5,3,0,861,,,0,505.5,207.5,64.2,
2016-01-28,9,-6,1.5,4,865,10,90,0,505.5,201,--,
2016-01-29,4,0,2,96,961,,100,0,505.5,195,66.7,
2016-01-30,1,-5,-2,19,980,100,,14,519.5,192,--,
2016-01-31,-2,-6,-4,16,996,100,,7,526.5,198.5,--,
2016-02-01,-3,-13,-8,0,996,,,5.5,532,202,70.1,
2016-02-02,-1,-14,-7.5,3,999,100,,2,534,198,--,
2016-02-03,1,-14,-6.5,2,1001,100,,4,538,200,72.4,
2016-02-04,6,-9,-1.5,T,1001,100,,1.5,539.5,196,--,
2016-02-05,9,-7,1,0,1001,,,0,539.5,193.5,73.8,
2016-02-06,11,-6,2.5,0,1001,,,0,539.5,189,--,
2016-02-07,9,-3,3,0,1001,,,0,539.5,184.5,--,
2016-02-08,14,-2,6,0,1001,,,0,539.5,182,72.4,
2016-02-09,17,-2,7.5,0,1001,,,0,539.5,178.5,--,
2016-02-10,15,-3,6,0,1001,,,0,539.5,175,71.4,
2016-02-11,16,-1,7.5,0,1001,,,0,539.5,172.5,--,
